id,Name,Class,Gender,facial_hair,facial_hair_conf,hair_color,hair_color_conf,headwear,headwear_conf,eyewear,eyewear_conf,eyes,eyes_conf,skin_tone,skin_tone_conf,apparent_age,apparent_age_conf,held_weapon,held_weapon_conf,cape,cape_conf,wings,wings_conf,body_build,body_build_conf,caption
2390,Liam,Human,Male,beard,0.80085325,bald,0.53248584,none,0.49769327,glasses_or_goggles,0.50109243,not_visible,0.67456937,red,0.36561298,child,0.4901404,melee_weapon,0.5275412,none,0.79599625,none,0.79969054,average,0.38298312,"Liam: Human, male, a beard, glasses"
2391,Librarian,Dwarf,Male,beard,0.8556529,bald,0.88014627,none,0.58112586,glasses_or_goggles,0.86963886,not_visible,0.75100666,red,0.46258077,elderly,0.60792416,tool,0.34189627,none,0.9601045,none,0.9515709,average,0.50458956,"Librarian: Dwarf, male, a beard, glasses"
2392,Lidio,Human,Male,beard,0.79230595,bald,0.5915596,helmet,0.4694906,glasses_or_goggles,0.553781,not_visible,0.6430849,red,0.45445517,child,0.46053085,staff_wand,0.40756243,none,0.7479882,none,0.94478667,heavy,0.4450157,"Lidio: Human, male, a beard, a helmet, glasses"
2393,Lieutenant,,,clean_shaven,0.4342476,bald,0.53487265,none,0.4719801,none,0.60180014,not_visible,0.564885,red,0.5039658,young_adult,0.5597358,melee_weapon,0.7558131,cape_or_cloak,0.50439394,none,0.7299155,average,0.3575398,Lieutenant: a cape
2394,Lieutenant Schepbur,Gnome,Male,beard,0.5054378,brown,0.44575062,hood,0.37794423,glasses_or_goggles,0.5114245,not_visible,0.75832057,red,0.7456539,child,0.7183379,tool,0.7284169,none,0.84108955,none,0.89723665,heavy,0.5780542,"Lieutenant Schepbur: Gnome, male, a beard, brown hair, a hood, glasses"
2395,Lieve McCracken,Human,Female,clean_shaven,0.37381196,red,0.90555245,none,0.3749,glasses_or_goggles,0.7156872,not_visible,0.54802704,red,0.5960205,child,0.7989451,tool,0.51791215,none,0.86795026,none,0.85832846,heavy,0.53126323,"Lieve McCracken: Human, female, red hair, glasses"
2396,Light creature,Light creature,,,,,,,,,,,,,,,,,,,,,,,,Light creature: Light creature
2397,Light leech,,,,,,,,,,,,,,,,,bow,0.30906993,none,0.70855653,wings,0.642429,thin,0.7448085,Light leech: wings
2398,Lightning cloud,,,,,,,,,,,,,,,,,none,0.71762925,none,0.6401711,none,0.9508487,thin,0.5304875,Lightning cloud
2399,Lightning cloud,,,,,,,,,,,,,,,,,none,0.6563425,none,0.5885709,none,0.92715067,thin,0.37124053,Lightning cloud
2400,Lil' Creator,Avatar,,goatee,0.75665003,bald,0.52803975,mask,0.62214303,glasses_or_goggles,0.57217664,not_visible,0.4385604,green,0.6731253,young_adult,0.41277945,tool,0.3170815,none,0.88652134,none,0.77472556,heavy,0.54507697,"Lil' Creator: Avatar, a goatee, a mask, glasses"
2401,Lil' Zik,Vampyre / Nylocas hybrid,,goatee,0.7526476,bald,0.8225014,mask,0.925772,none,0.5444873,closed,0.41878372,red,0.47937456,young_adult,0.53437793,staff_wand,0.44814315,none,0.5948993,none,0.6733025,heavy,0.5293611,"Lil' Zik: Vampyre / Nylocas hybrid, a goatee, a mask"
2402,Lil'viathan,Unknown,,goatee,0.49201652,bald,0.5671405,mask,0.4025134,glasses_or_goggles,0.5873298,closed,0.5245355,green,0.31758106,young_adult,0.5189283,bow,0.58291024,none,0.84791493,none,0.7845948,heavy,0.4165902,"Lil'viathan: Unknown, a goatee, a mask, glasses"
2403,Lilifang,Elf,Female,clean_shaven,0.4558899,bald,0.39122903,none,0.54936606,none,0.569248,not_visible,0.65917003,red,0.4492319,young_adult,0.50703377,tool,0.33785427,none,0.90467703,none,0.91267914,heavy,0.52182925,"Lilifang: Elf, female"
2404,Liliwen,Elf,Female,clean_shaven,0.57705,bald,0.3699849,none,0.744692,none,0.5849896,not_visible,0.6553977,red,0.39686865,young_adult,0.5526335,tool,0.3952405,none,0.9666382,none,0.9166364,heavy,0.56678116,"Liliwen: Elf, female"
2405,Lillia,Human,Female,goatee,0.4589639,unnatural,0.38898763,hat,0.35963583,none,0.6311233,glowing,0.6489249,blue_purple,0.82727236,child,0.5143264,staff_wand,0.454854,cape_or_cloak,0.7054863,none,0.9353106,thin,0.40735874,"Lillia: Human, female, a goatee, unnatural hair, a hat, a cape"
2406,Lilly,Human,Female,clean_shaven,0.5678843,red,0.9283324,none,0.6906048,none,0.6196848,not_visible,0.6712452,red,0.9100877,child,0.5935283,staff_wand,0.41075176,none,0.8149686,none,0.9179079,heavy,0.45108348,"Lilly: Human, female, red hair"
2407,Lindir,Elf,Male,clean_shaven,0.73117054,bald,0.42363882,none,0.80595,none,0.6190805,not_visible,0.71052796,red,0.31047654,child,0.5238025,tool,0.41431603,none,0.8999045,none,0.8968608,heavy,0.42187542,"Lindir: Elf, male"
2408,Ling,Human,Female,clean_shaven,0.46142212,bald,0.64484,none,0.41965115,glasses_or_goggles,0.51738137,not_visible,0.67491543,red,0.5075194,child,0.58123654,melee_weapon,0.5670042,none,0.9019925,none,0.9173789,heavy,0.42489955,"Ling: Human, female, glasses"
2409,Lisa,Human,Female,beard,0.7282178,unnatural,0.59899276,hood,0.88908684,none,0.53883535,not_visible,0.64733714,green,0.7208515,child,0.53129554,melee_weapon,0.3895709,none,0.73275024,none,0.90703326,average,0.50658566,"Lisa: Human, female, a beard, unnatural hair, a hood"
2410,Lisse Isaakson,Human,Female,clean_shaven,0.5264284,bald,0.8144208,none,0.82920265,none,0.55691594,not_visible,0.5953067,red,0.55063295,elderly,0.4356141,staff_wand,0.39683655,none,0.70477766,none,0.9268194,average,0.42753232,"Lisse Isaakson: Human, female"
2411,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,Litara,Human,Female,clean_shaven,0.66510415,blonde,0.7688627,none,0.46982315,glasses_or_goggles,0.50942594,not_visible,0.579022,red,0.8316626,child,0.6146213,tool,0.60214365,none,0.92632353,none,0.9235862,heavy,0.55056286,"Litara: Human, female, blonde hair, glasses"
2413,Lithil,Demon,Female,goatee,0.4541242,bald,0.46423748,hood,0.6630241,glasses_or_goggles,0.52435994,not_visible,0.4452517,red,0.9511285,child,0.62927264,melee_weapon,0.6631597,none,0.75774086,none,0.83864754,heavy,0.35485345,"Lithil: Demon, female, a goatee, a hood, glasses"
2414,"Litlihui, Teoki of Ralos",,,clean_shaven,0.42071527,unnatural,0.32718822,none,0.49555895,glasses_or_goggles,0.50003815,closed,0.584925,human_tone,0.40280142,child,0.71184206,melee_weapon,0.29712394,none,0.7447064,none,0.87671024,average,0.49391013,"Litlihui, Teoki of Ralos: unnatural hair, glasses"
2415,Little Mo,Human,Male,clean_shaven,0.34588844,bald,0.6455424,none,0.58693993,glasses_or_goggles,0.6315286,not_visible,0.5901891,human_tone,0.36520544,child,0.6638637,none,0.340236,none,0.8652557,none,0.9457624,heavy,0.42044857,"Little Mo: Human, male, glasses"
2416,Little Nightmare,Unknown,,goatee,0.6398044,bald,0.766456,mask,0.78804535,glasses_or_goggles,0.576569,closed,0.4914209,red,0.6446756,elderly,0.45782828,staff_wand,0.35391617,none,0.72694653,none,0.8005212,thin,0.7155204,"Little Nightmare: Unknown, a goatee, a mask, glasses"
2417,Man,Human,Male,,,,,,,,,,,,,,,bow,0.36971223,none,0.5351411,none,0.64966244,heavy,0.47811946,"Man: Human, male"
2418,Lizard,,,,,,,,,,,,,,,,,bow,0.28818887,none,0.8126078,none,0.5097482,thin,0.46872264,Lizard
2419,Lizard,Lizard,,,,,,,,,,,,,,,,tool,0.3892347,none,0.80774456,none,0.6212685,heavy,0.387396,Lizard: Lizard
2420,Lizard display,,,,,,,,,,,,,,,,,tool,0.5733666,none,0.97636116,none,0.89191884,thin,0.7640269,Lizard display
2421,Lizard man,Lizard,,,,,,,,,,,,,,,,tool,0.49133646,none,0.7014643,none,0.75039023,heavy,0.5034377,Lizard man: Lizard
2422,Lizard man,Lizard,,,,,,,,,,,,,,,,tool,0.49133646,none,0.7014643,none,0.75039023,heavy,0.5034377,Lizard man: Lizard
2423,Lleidr Golau,Elf,Male,clean_shaven,0.45763612,bald,0.51301503,hood,0.39554098,none,0.5349414,not_visible,0.6945174,red,0.688791,child,0.5448593,tool,0.4464762,none,0.83889794,none,0.84999603,average,0.5462561,"Lleidr Golau: Elf, male, a hood"
2424,Lliann,Elf,Female,goatee,0.34196192,bald,0.70302683,none,0.34454805,glasses_or_goggles,0.88521135,not_visible,0.6392946,red,0.42483094,child,0.50971717,melee_weapon,0.31823584,none,0.86062676,none,0.9002886,average,0.41854945,"Lliann: Elf, female, a goatee, glasses"
2425,Llio,Elf,Female,clean_shaven,0.49988273,bald,0.4586092,none,0.66640073,none,0.73303926,not_visible,0.6159109,red,0.30046564,young_adult,0.528662,melee_weapon,0.3870177,none,0.8684439,none,0.8705942,heavy,0.42655432,"Llio: Elf, female"
2426,Loading crane,,,,,,,,,,,,,,,,,tool,0.44588047,none,0.84889835,none,0.92071795,thin,0.6563964,Loading crane
2427,Lobby Cow,Cow,Female,goatee,0.47000575,bald,0.7760369,helmet,0.38444543,glasses_or_goggles,0.68365717,not_visible,0.6641585,red,0.36752152,child,0.58769256,tool,0.57662237,none,0.8128786,none,0.8351732,heavy,0.49745625,"Lobby Cow: Cow, female, a goatee, a helmet, glasses"
2428,Local Gnome,Gnome,Male,beard,0.48318824,bald,0.5668804,hood,0.6877529,none,0.6108081,not_visible,0.77876145,green,0.45215055,child,0.75716984,tool,0.6771002,none,0.9380862,none,0.9497801,heavy,0.44327936,"Local Gnome: Gnome, male, a beard, a hood"
2429,Locke McScruff,Dog,Male,,,,,hat,0.4933713,glasses_or_goggles,0.7372414,not_visible,0.62538236,red,0.53735995,,,,,,,none,0.9136388,,,"Locke McScruff: Dog, male, a hat, glasses"
2430,Locked,,,beard,0.44864884,bald,0.81129086,helmet,0.30021715,none,0.51447606,not_visible,0.8127192,red,0.4337261,child,0.61708695,staff_wand,0.4102934,none,0.5978271,none,0.91330135,average,0.4178115,"Locked: a beard, a helmet"
2431,Lofu,Monkey,Male,,,,,mask,0.36593342,glasses_or_goggles,0.7378177,not_visible,0.5819031,brown_furry,0.50476676,,,,,,,none,0.929669,,,"Lofu: Monkey, male, a mask, glasses"
2432,Logava,Human,Female,clean_shaven,0.6074887,red,0.33670983,none,0.60545594,none,0.5798396,not_visible,0.6532612,red,0.5083851,young_adult,0.54458135,staff_wand,0.27147403,none,0.9224045,none,0.87036633,heavy,0.38721263,"Logava: Human, female, red hair"
2433,Logios,Human,Male,goatee,0.37808767,unnatural,0.58399653,hat,0.540902,none,0.636794,glowing,0.45911673,blue_purple,0.56217426,child,0.6698779,staff_wand,0.3589879,none,0.7012701,none,0.89595336,average,0.543215,"Logios: Human, male, a goatee, unnatural hair, a hat"
2434,Logosia,Human,Female,goatee,0.40310928,unnatural,0.33460432,hat,0.3862222,none,0.6040281,glowing,0.7020333,blue_purple,0.80523133,child,0.53518885,none,0.28942415,cape_or_cloak,0.6613157,none,0.9273874,average,0.4354678,"Logosia: Human, female, a goatee, unnatural hair, a hat, a cape"
2435,Loinur,Dwarf,Male,beard,0.76938426,bald,0.45081767,hat,0.48671636,glasses_or_goggles,0.5357029,not_visible,0.6622131,red,0.5318731,child,0.7172144,staff_wand,0.26937056,none,0.96144825,none,0.88238513,average,0.4019735,"Loinur: Dwarf, male, a beard, a hat, glasses"
2436,Lokar Searunner,Human,Male,beard,0.3500302,bald,0.4790143,none,0.35816792,glasses_or_goggles,0.51871234,not_visible,0.7484289,red,0.56549853,child,0.7491268,tool,0.53601354,none,0.9212364,none,0.9180367,heavy,0.5130243,"Lokar Searunner: Human, male, a beard, glasses"
2437,Loki,Cat,Male,,,,,,,,,,,,,,,,,,,none,0.76499796,,,"Loki: Cat, male"
2438,Lokraa quo Sihar,Kahlith,,goatee,0.6093433,bald,0.7856668,mask,0.673607,glasses_or_goggles,0.6339854,not_visible,0.39938626,blue_purple,0.39937595,child,0.48639897,melee_weapon,0.50009626,none,0.7468288,none,0.85433984,average,0.3867155,"Lokraa quo Sihar: Kahlith, a goatee, a mask, glasses"
2439,Lola,,Female,,,,,,,,,,,,,,,none,0.4489569,none,0.7968649,none,0.9198857,thin,0.4352593,Lola: female
2440,Lollk,Dwarf,Male,clean_shaven,0.53450996,bald,0.9600998,crown,0.7504642,none,0.7110858,not_visible,0.70086604,red,0.5407191,young_adult,0.5089155,tool,0.33706343,none,0.93685645,none,0.9111016,average,0.43070298,"Lollk: Dwarf, male, a crown"
2441,Longbow Ben,Human,Male,clean_shaven,0.5839672,red,0.6335632,none,0.6540693,none,0.58391166,not_visible,0.74491465,red,0.91029966,child,0.58349985,tool,0.84653175,none,0.9360562,none,0.92756313,heavy,0.45011297,"Longbow Ben: Human, male, red hair"
2442,Longhall Bouncer,Human,Male,beard,0.5263769,bald,0.8507454,helmet,0.82270014,glasses_or_goggles,0.8043327,not_visible,0.6160351,red,0.6191593,child,0.58666265,tool,0.7606988,none,0.9284088,none,0.91189,heavy,0.45094767,"Longhall Bouncer: Human, male, a beard, a helmet, glasses"
2443,Longramble,Gnome,Male,clean_shaven,0.6448186,bald,0.8505087,hat,0.51442015,glasses_or_goggles,0.5276983,not_visible,0.6913885,red,0.4854768,child,0.49824154,tool,0.38900653,none,0.9031952,none,0.93553317,heavy,0.64497244,"Longramble: Gnome, male, a hat, glasses"
2444,Look-out,Human,Female,beard,0.8591587,bald,0.51042,hat,0.4413416,glasses_or_goggles,0.5591674,not_visible,0.73231727,human_tone,0.37155706,child,0.77414805,melee_weapon,0.4496132,none,0.8710206,none,0.9185164,average,0.4414478,"Look-out: Human, female, a beard, a hat, glasses"
2445,Looming shadow,,,,,,,,,,,,,,,,,,,,,,,,,Looming shadow
2446,Lord Alexei Jovkai,Vampyre,Male,clean_shaven,0.36058477,bald,0.92889416,mask,0.67275053,none,0.5502614,not_visible,0.57245964,red,0.48224193,child,0.45212948,melee_weapon,0.38983575,none,0.66303,none,0.74062014,thin,0.4188287,"Lord Alexei Jovkai: Vampyre, male, a mask"
2447,Baxtorian,Elf,Male,beard,0.7074922,bald,0.6764113,helmet,0.3346063,glasses_or_goggles,0.61650705,not_visible,0.6419479,green,0.58032525,child,0.6696848,tool,0.36892825,none,0.7673591,none,0.8172864,heavy,0.5965766,"Baxtorian: Elf, male, a beard, a helmet, glasses"
2448,Lord Crombwick,Human,Male,beard,0.6091004,bald,0.9412151,none,0.7109178,glasses_or_goggles,0.5558643,not_visible,0.6616272,red,0.6018401,child,0.52866,staff_wand,0.4676533,none,0.8473468,none,0.93867457,average,0.459954,"Lord Crombwick: Human, male, a beard, glasses"
2449,Lord Daquarius,Human,Male,clean_shaven,0.4981826,brown,0.33999318,none,0.37247878,glasses_or_goggles,0.7197477,not_visible,0.6556411,red,0.5633103,child,0.5484391,tool,0.3610522,none,0.877467,none,0.9062209,heavy,0.5475186,"Lord Daquarius: Human, male, brown hair, glasses"
2450,Iestin,Elf,Male,mustache,0.2848654,unnatural,0.47985768,mask,0.24209869,glasses_or_goggles,0.8429308,not_visible,0.64251256,green,0.3525587,young_adult,0.51688385,staff_wand,0.3262726,none,0.7526253,none,0.9103438,average,0.43282,"Iestin: Elf, male, a mustache, unnatural hair, a mask, glasses"
2451,Lord Ieuan Amlodd,Elf,Male,beard,0.6481651,unnatural,0.35867882,helmet,0.39536408,glasses_or_goggles,0.7701871,not_visible,0.62050873,red,0.35141262,child,0.7247287,melee_weapon,0.39987287,none,0.8810534,none,0.771572,average,0.44164687,"Lord Ieuan Amlodd: Elf, male, a beard, unnatural hair, a helmet, glasses"
2452,Lord Iorwerth,Elf,Male,goatee,0.61046535,bald,0.26529202,none,0.44178942,none,0.5707062,not_visible,0.66739243,red,0.3494382,child,0.5830193,melee_weapon,0.7149619,none,0.6117947,none,0.83910924,average,0.37344307,"Lord Iorwerth: Elf, male, a goatee"
2453,Lord Kandur Hosidius,Human,Male,beard,0.5109601,brown,0.6758828,none,0.4737746,glasses_or_goggles,0.6294428,not_visible,0.72693074,human_tone,0.34939092,child,0.6345218,tool,0.36027512,none,0.85275716,none,0.92855936,average,0.45484352,"Lord Kandur Hosidius: Human, male, a beard, brown hair, glasses"
2454,Lord Marshal Brogan,Human,Male,beard,0.7796281,bald,0.5066534,none,0.2938463,glasses_or_goggles,0.67158335,not_visible,0.78306943,red,0.8615425,child,0.73942226,staff_wand,0.49575156,cape_or_cloak,0.59459907,none,0.8548804,average,0.4333105,"Lord Marshal Brogan: Human, male, a beard, glasses, a cape"
2455,Lord Mischa Myrmel,Vampyre,Male,goatee,0.44957706,bald,0.91449046,mask,0.7062049,none,0.5108735,not_visible,0.5394405,human_tone,0.4278658,young_adult,0.5000978,melee_weapon,0.31753242,none,0.7221192,none,0.8296131,thin,0.4626487,"Lord Mischa Myrmel: Vampyre, male, a goatee, a mask"
2456,Lord Piquan Crwys,Elf,Male,goatee,0.48649877,unnatural,0.45310885,crown,0.40621597,glasses_or_goggles,0.6145431,not_visible,0.63198566,green,0.427541,child,0.6090143,staff_wand,0.31658217,none,0.68161917,none,0.8332115,average,0.42641988,"Lord Piquan Crwys: Elf, male, a goatee, unnatural hair, a crown, glasses"
2457,Lord Rologarth,Zombie,Male,clean_shaven,0.4337008,bald,0.7871326,mask,0.39844456,glasses_or_goggles,0.6696288,not_visible,0.60504353,red,0.52523357,child,0.56577384,tool,0.48956242,none,0.90796393,none,0.83622754,heavy,0.3768944,"Lord Rologarth: Zombie, male, a mask, glasses"
2458,Lord Shiro Shayzien,Human,Male,goatee,0.4334571,bald,0.38318035,mask,0.39184582,glasses_or_goggles,0.53950924,not_visible,0.43736836,human_tone,0.55804926,young_adult,0.64975065,melee_weapon,0.6261113,none,0.8833258,none,0.76769936,heavy,0.4295462,"Lord Shiro Shayzien: Human, male, a goatee, a mask, glasses"
2459,Lord Trobin Arceuus,Human,Male,goatee,0.34049773,unnatural,0.3798359,hood,0.3096012,none,0.60647255,glowing,0.45772356,blue_purple,0.9075932,child,0.66567487,staff_wand,0.60465467,cape_or_cloak,0.70937866,none,0.89554036,thin,0.39613932,"Lord Trobin Arceuus: Human, male, a goatee, unnatural hair, a hood, a cape"
2460,Lorelai,Human,Female,clean_shaven,0.6213468,brown,0.48304173,none,0.53136224,glasses_or_goggles,0.56708837,not_visible,0.69034994,red,0.56006557,child,0.57069296,melee_weapon,0.5016221,none,0.7867589,none,0.9043341,average,0.42546672,"Lorelai: Human, female, brown hair, glasses"
2461,Lornor quo Narga,Kahlith,,goatee,0.48966295,bald,0.9471133,mask,0.7203427,glasses_or_goggles,0.7583792,not_visible,0.41011977,blue_purple,0.34085184,young_adult,0.47954732,melee_weapon,0.38835087,none,0.80352634,none,0.8695199,average,0.36357445,"Lornor quo Narga: Kahlith, a goatee, a mask, glasses"
2462,Lorraine,Human,Female,clean_shaven,0.58293027,red,0.46236148,none,0.6790845,none,0.58765846,not_visible,0.65711516,red,0.8133392,child,0.4552712,bow,0.38188416,none,0.6357482,none,0.93243575,average,0.43513107,"Lorraine: Human, female, red hair"
2463,Lost camphor crate,,,,,,,,,,,,,,,,,,,,,,,,,Lost camphor crate
2464,Lost casket (beginner),,,,,,,,,,,,,,,,,tool,0.7500522,none,0.8376996,none,0.5293874,heavy,0.51624864,Lost casket (beginner)
2465,Lost casket (easy),,,,,,,,,,,,,,,,,,,,,,,,,Lost casket (easy)
2466,Lost casket (elite),,,,,,,,,,,,,,,,,tool,0.7717852,none,0.79579234,none,0.51033545,heavy,0.5164996,Lost casket (elite)
2467,Lost casket (hard),,,,,,,,,,,,,,,,,tool,0.641691,none,0.758088,wings,0.54452986,heavy,0.49244562,Lost casket (hard): wings
2468,Lost casket (master),,,,,,,,,,,,,,,,,tool,0.6550623,none,0.7729035,wings,0.53525925,heavy,0.52887815,Lost casket (master): wings
2469,Lost casket (medium),,,,,,,,,,,,,,,,,,,,,,,,,Lost casket (medium)
2470,Lost ironwood crate,,,,,,,,,,,,,,,,,,,,,,,,,Lost ironwood crate
2471,Lost mahogany crate,,,,,,,,,,,,,,,,,,,,,,,,,Lost mahogany crate
2472,Lost oak crate,,,,,,,,,,,,,,,,,tool,0.37118107,none,0.85605013,none,0.8312622,thin,0.40926918,Lost oak crate
2473,Lost Soul,,,,,,,,,,,,,,,,,melee_weapon,0.45273548,none,0.85050064,none,0.8514787,thin,0.74016696,Lost Soul
2474,Lost Soul,,,,,,,,,,,,,,,,,none,0.48270947,none,0.91974723,none,0.8840001,thin,0.72915685,Lost Soul
2475,Lost teak crate,,,,,,,,,,,,,,,,,none,0.5715085,none,0.8682854,none,0.805106,heavy,0.46401757,Lost teak crate
2476,Lost wooden crate,,,,,,,,,,,,,,,,,,,,,,,,,Lost wooden crate
2477,Louie Legs,Human,Male,beard,0.5731961,brown,0.36679217,none,0.37729326,glasses_or_goggles,0.5975492,not_visible,0.6093355,red,0.4197947,child,0.64572793,tool,0.43569848,none,0.88876206,none,0.88455003,heavy,0.48207077,"Louie Legs: Human, male, a beard, brown hair, glasses"
2478,Louisa,Human,Female,clean_shaven,0.58641344,bald,0.81529605,none,0.7075541,none,0.5813806,not_visible,0.71126175,blue_purple,0.6000399,elderly,0.46349153,staff_wand,0.37750813,none,0.86972517,none,0.9188522,heavy,0.5049621,"Louisa: Human, female"
2479,Lovada,Dwarf,Female,clean_shaven,0.38674265,bald,0.8109083,none,0.41282922,glasses_or_goggles,0.78600657,not_visible,0.68402696,red,0.42881483,elderly,0.98218083,tool,0.3467901,none,0.8900837,none,0.96162814,heavy,0.7346161,"Lovada: Dwarf, female, glasses"
2480,Lovakengj Engineer,Dwarf,Male,beard,0.9738506,bald,0.8141599,none,0.63625157,none,0.5132344,not_visible,0.7691639,red,0.6660689,child,0.67812544,staff_wand,0.2859358,none,0.91543114,none,0.8789056,average,0.44593868,"Lovakengj Engineer: Dwarf, male, a beard"
2481,???,Fairy,Female,,,,,,,,,,,,,,,tool,0.381225,none,0.8682631,none,0.8396665,thin,0.45205802,"???: Fairy, female"
