id_a,id_b,similarity,Name_a,Class_a,Location_a,Name_b,Class_b,Location_b
4097,4101,0.98504627,TzHaar-Hur-Koz,TzHaar,,TzHaar-Hur-Zal,TzHaar,Mor Ul Rek
588,2390,0.9850447,Calin,Human,Burgh de Rott,Liam,Human,East of Burgh de Rott
2390,2506,0.9850447,Liam,Human,East of Burgh de Rott,Luscion,Human,Burgh de Rott
2390,4175,0.9850447,Liam,Human,East of Burgh de Rott,Vasile,Human,Burgh de Rott
1978,4402,0.9850446,Hooknosed Jack,Human,Varrock Rat Pits,Zamorakian Acolyte,Human,Ferox Enclave
2575,3514,0.98504305,Marius,Human,Burgh de Rott,Shantay,Human,Shantay Pass
1545,3478,0.9850402,Garai,Human,Nardah,Seddu,Human,Nardah
528,1253,0.98503804,Brother Brace,Human,Tutorial Island,Eohric,Human,Burthorpe castle
65,97,0.98503596,Al Shabim,Human,Bedabin Camp,Ali the Tailor,Human,Al Kharid
2296,2562,0.9850285,Koschei the Deathless,Human,? (edit),Manni the Reveller,Human,Rellekka Longhall Bar
91,745,0.98502034,Ali the Leaflet Dropper,Human,North of the Al Kharid mine,Child,Human,South-west of Falador
1874,2552,0.9850174,Hambling,Human,Rellekka Longhall Bar,Man,Human,Catacombs of Kourend
1874,2553,0.9850174,Hambling,Human,Rellekka Longhall Bar,Man,Human,Hosidius vinery
3141,3321,0.98501503,Prisoner,Human,North Darkmeyer,Robyn,Human,Shayzien
2674,3321,0.98501503,Mine cart driver,Human,Desert Mining Camp,Robyn,Human,Shayzien
1444,3321,0.98501503,Flax keeper,Human,Seers' Village Flax Fields,Robyn,Human,Shayzien
935,3321,0.98501503,Darkmeyer Slave,Human,Hallowed Sepulchre,Robyn,Human,Shayzien
468,3321,0.98501503,Boar31337Killer,Human,Southern Island of The Node,Robyn,Human,Shayzien
1886,3321,0.98501503,Hans,Human,Al Kharid,Robyn,Human,Shayzien
1038,3321,0.98501503,Doug Deeping,Human,Down the north-eastern borehole of the Digsite,Robyn,Human,Shayzien
494,4235,0.9850143,Bork Sigmundson,Human,Ice Troll Caves,Wally,Human,Varrock
842,3568,0.9850074,Cooky Weasel,Human,Rabbit Hole,Shop keeper,Human,Al Kharid
91,3826,0.98500466,Ali the Leaflet Dropper,Human,North of the Al Kharid mine,Street urchin,Human,Pollnivneach
2666,2971,0.9850041,Miles,Human,Anywhere random events can occur,Oziach,Human,North-west Edgeville
2666,2973,0.9850037,Miles,Human,Anywhere random events can occur,Oziach,Human,Blue Moon Inn
1672,4249,0.98499924,Gnome soldier,Gnome,Battle of Atarisundri,Waymottin,Gnome,Ape Atoll Dungeon
554,1672,0.98499924,Bunkwicket,Gnome,Ape Atoll Dungeon,Gnome soldier,Gnome,Battle of Atarisundri
556,1767,0.9849957,Bunny Man,Human,2019 Easter event,Guard,Rabbit,Eastern Bunbridge
1018,3339,0.98499554,Dominic Onion,Human,"Nightmare Zone , north of Yanille",Rommik,Human,Blue Moon Inn
3947,4326,0.9849899,Thessalia,Human,Varrock,Woman,Human,Blue Moon Inn
4013,4029,0.98498756,Torfinn,Human,Rellekka,Town Guard,Human,Rellekka
1116,2216,0.984985,Dwarven Miner,Dwarf,Keldagrim,Karl,Dwarf,Keldagrim
243,2216,0.984985,Audmann,Dwarf,Keldagrim,Karl,Dwarf,Keldagrim
1216,2825,0.984984,Elven Scout,Elf,Isafdar,Nerdanel,Elf,Prifddinas
429,1580,0.98498297,Billy Rehnison,Human,West Ardougne,General Kilian,Human,Shayzien
1580,3177,0.98498297,General Kilian,Human,Shayzien,Quartermaster,Human,Tyras Camp
342,1300,0.984982,Barman,Dwarf,West Keldagrim,Factory Worker,Dwarf,Blast Furnace
1526,2665,0.9849771,Fur trader,Human,Rellekka marketplace,Mikey,Human,South-east of Barbarian Village
3410,3417,0.9849771,Sandicrahb,Human,Hosidius,Saniboch,Human,Brimhaven Dungeon entrance
1738,2665,0.9849771,Greengrocer,Human,Miscellania Market,Mikey,Human,South-east of Barbarian Village
858,1580,0.98497164,Councillor Andrews,Human,Kourend Castle,General Kilian,Human,Shayzien
491,2249,0.9849703,Boot,Dwarf,Dwarven Mines,"Khorvak, a dwarven engineer",Dwarf,Under White Wolf Mountain
491,2163,0.9849703,Boot,Dwarf,Dwarven Mines,Jorzik,Dwarf,Keldagrim
491,3955,0.9849703,Boot,Dwarf,Dwarven Mines,Thirus,Dwarf ( Imcando-descendant ),Lovakengj
3969,4119,0.9849702,Thrander,Human,Realm of Memories,Ulina,Human,Christmas Factory
532,3407,0.9849659,Brother Kojo,Human,"The Clock Tower , south of Ardougne",Sammy Servil,Human,Fight Arena prison
690,3407,0.9849659,Cave monk,Human,Entrana,Sammy Servil,Human,Fight Arena prison
532,1996,0.9849659,Brother Kojo,Human,"The Clock Tower , south of Ardougne",Hudon,Human,Baxtorian Falls
1996,2718,0.9849659,Hudon,Human,Baxtorian Falls,Monk,Human,Lumbridge Swamp
2718,3407,0.9849659,Monk,Human,Lumbridge Swamp,Sammy Servil,Human,Fight Arena prison
690,1996,0.9849659,Cave monk,Human,Entrana,Hudon,Human,Baxtorian Falls
529,3407,0.9849659,Brother Cedric,Human,East Ardougne,Sammy Servil,Human,Fight Arena prison
1344,1996,0.9849659,Father Lawrence,Human,Varrock church,Hudon,Human,Baxtorian Falls
529,1996,0.9849659,Brother Cedric,Human,East Ardougne,Hudon,Human,Baxtorian Falls
1344,3407,0.9849659,Father Lawrence,Human,Varrock church,Sammy Servil,Human,Fight Arena prison
534,1996,0.9849659,Brother Omad,Human,Monastery south of Ardougne,Hudon,Human,Baxtorian Falls
534,3407,0.9849659,Brother Omad,Human,Monastery south of Ardougne,Sammy Servil,Human,Fight Arena prison
858,3636,0.98496175,Councillor Andrews,Human,Kourend Castle,Sir Percival,Human,Fisher Realm
948,1988,0.98495704,David,Human,Sinclair Mansion,Horvik,Human,"Varrock , East Anvils"
1477,2960,0.9849566,Francis,Human,Entrana,Oswald,Human,Shayzien
386,2068,0.9849552,Bedread the bold,Human,Pirates' Cove,Ironman tutor,Human,Lumbridge
3429,4392,0.9849535,Sarah,Human,South Falador Farm,Yrsa,Human,Rellekka
3107,3639,0.98495257,Port worker,Human,Port Piscarilius,Sir Rebral,Human,Falador
3321,3882,0.9849502,Robyn,Human,Shayzien,Tanner,Human,Crafting Guild
1874,3571,0.98493946,Hambling,Human,Rellekka Longhall Bar,Shop keeper,Human,Falador
2781,3882,0.9849386,Murky Pat,Human,Lady Zay,Tanner,Human,Crafting Guild
775,2339,0.9849373,Chuck,Human,Realm of Memories,Larry,Human,Falador
354,2339,0.98493725,Bartender,Human,Varrock,Larry,Human,Falador
80,2339,0.98493725,Alfonse the waiter,Human,Brimhaven,Larry,Human,Falador
3565,4119,0.98493534,Shop assistant,Human,Varrock,Ulina,Human,Christmas Factory
658,735,0.9849318,Carol,Human,Sinclair Mansion,Chef Olivia,Human,Hosidius
1339,4121,0.98493075,Father Badden,Human,Ruins of Uzer,Ulsquire Shauncy,Human,Mort'ton
405,2216,0.9849285,Bentamir,Dwarf,Keldagrim,Karl,Dwarf,Keldagrim
517,4349,0.9849254,Brian,Human,Port Sarim,Worried Baker,Human,Varrock
2082,3014,0.98492455,Iwan,Elf,Prifddinas,Pennant,Elf,Prifddinas
989,1580,0.9849157,Diana,Human,Myths' Guild,General Kilian,Human,Shayzien
1031,2503,0.984915,Door Guard,Human,Fight Arena,Lundail,Human,Mage Arena bank
1110,1300,0.98491484,Dwarf,Dwarf,Motherlode Mine,Factory Worker,Dwarf,Blast Furnace
2069,4119,0.9849142,Ironman tutor,Human,Tutorial Island,Ulina,Human,Christmas Factory
3989,4349,0.98491406,Tindel Marchant,Human,Port Khazard,Worried Baker,Human,Varrock
517,1502,0.98491013,Brian,Human,Port Sarim,Frincos,Human,Entrana
989,2378,0.98490834,Diana,Human,Myths' Guild,Lenny,Human,North of Prifddinas
565,3263,0.98489887,Butler Jarvis,Human,Hosidius,Ref,Human,Warriors' Guild
2666,2742,0.9848984,Miles,Human,Anywhere random events can occur,Morris,Human,Hemenster
2565,3499,0.9848964,Marcus,Human,Auburnvale,Sergius,Human,Twilight Temple
596,4334,0.98489624,Candle maker,Human,Catherby,Woodsman tutor,Human,Lumbridge
1988,3402,0.9848947,Horvik,Human,"Varrock , East Anvils",Sam,Human,Arceuus Library
1447,2323,0.9848906,Flippa,Troll,Pinball random event,Lalli,Troll,Golden Apple Tree
2323,3981,0.9848906,Lalli,Troll,Golden Apple Tree,Tilt,Troll,Pinball random event
2581,3980,0.98488855,Market seller,Human,Pollnivneach,Tiles,Human,Bandit Camp
640,4200,0.98488784,Captain Rovin,Human,Varrock Palace,Vigroy,Human,Shilo Village
2712,2996,0.9848845,Molly,Human,Evil twin,Patty Seer,Human,Lumbridge Castle kitchen
1025,3559,0.98488325,Donie,Human,In and around Lumbridge,Shop assistant,Human,Al Kharid
2460,3559,0.98488325,Lorelai,Human,"Warriors' Guild , basement",Shop assistant,Human,Al Kharid
1026,3559,0.98488325,Donie,Human,North-east of Lumbridge General Store,Shop assistant,Human,Al Kharid
106,3559,0.98488325,Alrena,Human,East Ardougne,Shop assistant,Human,Al Kharid
1642,3559,0.9848831,Gileth,Human,Tree Gnome Village,Shop assistant,Human,Al Kharid
1262,4246,0.98488283,Eric,Human,Rimmington church,Watson,Human,Hosidius
1915,2449,0.98487455,Head Servant,Human,? (edit),Lord Daquarius,Human,Taverley Dungeon
2620,3407,0.9848717,Mazion,Human,Entrana sandpit,Sammy Servil,Human,Fight Arena prison
1996,2620,0.9848717,Hudon,Human,Baxtorian Falls,Mazion,Human,Entrana sandpit
1950,2781,0.9848715,Hewey,Human,Lumbridge Swamp,Murky Pat,Human,Lady Zay
3391,3691,0.9848664,Sailor,Human,Red Rock,Sloane,Human,Warriors' Guild
429,3636,0.9848645,Billy Rehnison,Human,West Ardougne,Sir Percival,Human,Fisher Realm
3177,3636,0.9848645,Quartermaster,Human,Tyras Camp,Sir Percival,Human,Fisher Realm
103,2594,0.98486197,Almera,Human,Baxtorian Falls,Martin Thwait,Human,Rogues' Den
3181,4235,0.98484457,Quest Guide,Human,Tutorial Island,Wally,Human,Varrock
1971,2069,0.9848422,Holly,Human,North of Port Sarim,Ironman tutor,Human,Tutorial Island
2295,2339,0.9848411,Kortan,Human,East Ardougne,Larry,Human,Falador
2552,3051,0.98483855,Man,Human,Catacombs of Kourend,Philipe Carnillean,Human,East Ardougne
2553,3051,0.98483855,Man,Human,Hosidius vinery,Philipe Carnillean,Human,East Ardougne
3566,4354,0.98483753,Shop assistant,Human,Varrock,Wydin,Human,Port Sarim
3566,4355,0.98483753,Shop assistant,Human,Varrock,Wydin,Human,
714,1206,0.9848337,Chancy,Human,Rimmington,Ellis,Human,Al Kharid
2594,3899,0.9848298,Martin Thwait,Human,Rogues' Den,Taylor,Human,Farming Guild
358,2594,0.9848298,Bartender,Human,Seers' Village,Martin Thwait,Human,Rogues' Den
1078,4064,0.984825,Drunken soldier,Human,The Cloak and Stagger,Trobert,Human,Brimhaven
3700,4064,0.984825,Smithing apprentice,Human,Lumbridge,Trobert,Human,Brimhaven
2578,4064,0.984825,Mark,Human,Port Piscarilius,Trobert,Human,Brimhaven
1715,4064,0.984825,Grand Exchange Clerk,Human,Grand Exchange,Trobert,Human,Brimhaven
3928,4064,0.98482496,The 'Wedge',Human,Camelot,Trobert,Human,Brimhaven
3997,4064,0.98482496,Toby,Human,Varrock,Trobert,Human,Brimhaven
2980,4064,0.98482496,Panning guide,Human,Digsite,Trobert,Human,Brimhaven
1262,1271,0.98481786,Eric,Human,Rimmington church,Estate agent,Human,South of the Edgeville Monastery
2970,3311,0.98481214,Oxi,Dwarf,Keldagrim Rat Pits,Rind the gardener,Dwarf,Keldagrim Palace Gardens
714,4334,0.98480356,Chancy,Human,Rimmington,Woodsman tutor,Human,Lumbridge
56,3946,0.98480207,Aisles,Human,Tai Bwo Wannai,Theodore Paxton,Human,Red Rock
1112,2901,0.9848013,Dwarven Boatman,Dwarf,Keldagrim,Odmar,Dwarf,Keldagrim
128,700,0.98480076,Amrod,Elf,Prifddinas,Celyn,Elf,Prifddinas
369,3487,0.984799,Bartender,Human,Lumbridge,Seravel,Human,Shilo Village
2544,3923,0.98479635,Male slave,Human,Desert Mining Camp,Terry Balando,Human,Exam Centre
1268,3923,0.98479635,Escaping slave,Human,Desert Mining Camp,Terry Balando,Human,Exam Centre
3616,3923,0.98479635,Simon,Human,Chaos Temple (Wilderness),Terry Balando,Human,Exam Centre
357,3923,0.98479635,Bartender,Human,East Ardougne,Terry Balando,Human,Exam Centre
3923,4285,0.9847963,Terry Balando,Human,Exam Centre,William,Human,Red Dragon Isle
660,1183,0.98479164,Caroline,Human,Witchaven,Elena Hosidius,Human,Hosidius
842,1996,0.98479134,Cooky Weasel,Human,Rabbit Hole,Hudon,Human,Baxtorian Falls
842,3407,0.98479134,Cooky Weasel,Human,Rabbit Hole,Sammy Servil,Human,Fight Arena prison
2660,3197,0.98478943,Mia,Human,Shayzien,Rachael,Human,Burthorpe Games Room
1781,3927,0.9847884,Guard,Human,Jatizso,Thakkrad Sigmundson,Human,Neitiznot
1780,3927,0.9847884,Guard,Human,Jatizso,Thakkrad Sigmundson,Human,Neitiznot
1763,3927,0.9847884,Gruva Patrull,Human,Jatizso Mine Entrance,Thakkrad Sigmundson,Human,Neitiznot
2069,2378,0.98478746,Ironman tutor,Human,Tutorial Island,Lenny,Human,North of Prifddinas
369,3066,0.9847864,Bartender,Human,Lumbridge,Piles,Human,Resource Area
369,2846,0.9847864,Bartender,Human,Lumbridge,Niles,Human,Anywhere random events can occur
1168,1176,0.9847814,Elder Katt,Tortugan,The Sacred Grove,Elder Strom,Tortugan,The Summer Shore
286,4064,0.9847807,Bank guard,Human,Draynor Village,Trobert,Human,Brimhaven
3299,3568,0.9847803,Richard,Human,Hosidius,Shop keeper,Human,Al Kharid
3503,3568,0.9847785,Seth,Human,Brimhaven,Shop keeper,Human,Al Kharid
2202,2275,0.98477817,Kamen,Dwarf,Underground Pass,Klank,Dwarf,Underground Pass
302,3571,0.9847695,Banker,Human,Hosidius,Shop keeper,Human,Falador
2073,2829,0.9847668,Ishmael,Human,Ruins of Unkah,New Recruit Tony,Human,Graveyard of Heroes
2526,4402,0.9847611,Mage of Zamorak,Human,Ourania Cave,Zamorakian Acolyte,Human,Ferox Enclave
2978,3564,0.98475647,Palum,Human,Christmas Factory,Shop assistant,Human,Rimmington
2146,2978,0.98475647,Joe,Human,Draynor Village jail,Palum,Human,Christmas Factory
475,830,0.9847526,Bob,Human,Sinclair Mansion,Concerned man,Human,Varrock
1300,4146,0.9847512,Factory Worker,Dwarf,Blast Furnace,Utrec,Dwarf,Mining Guild
517,4200,0.9847492,Brian,Human,Port Sarim,Vigroy,Human,Shilo Village
356,369,0.9847474,Bartender,Human,Yanille,Bartender,Human,Lumbridge
1000,1223,0.98474395,Disappointed mother,Human,Varrock,Emily,Human,Falador
1000,2148,0.98474395,Disappointed mother,Human,Varrock,Jofridr Mordstatter,Human,Neitiznot
406,3595,0.9847438,Bernald,Human,Burthorpe,Siegfried Erkle,Human,2 nd floor [ UK ] 3 rd floor [ US ] of Legends' Guild (west side)
406,1525,0.9847438,Bernald,Human,Burthorpe,Fur trader,Human,East Ardougne
406,1592,0.9847438,Bernald,Human,Burthorpe,Gerald,Human,South of Baxtorian Falls
406,1966,0.9847438,Bernald,Human,Burthorpe,Hiylik Myna,Human,Paterdomus
406,3906,0.9847438,Bernald,Human,Burthorpe,Ted Rehnison,Human,West Ardougne
1784,3965,0.9847412,Guard,Human,Miscellania market,Thorodin,Human,Rellekka
1776,3968,0.9847412,Guard,Human,Southern Etceteria,Thorvald the Warrior,Human,Rellekka
1783,3968,0.9847412,Guard,Human,Miscellania Castle,Thorvald the Warrior,Human,Rellekka
1776,3965,0.9847412,Guard,Human,Southern Etceteria,Thorodin,Human,Rellekka
1783,3965,0.9847412,Guard,Human,Miscellania Castle,Thorodin,Human,Rellekka
1784,3968,0.9847412,Guard,Human,Miscellania market,Thorvald the Warrior,Human,Rellekka
1263,1463,0.98473984,Eric,Human,Jatizso,Flynn,Human,Falador
640,4235,0.98473954,Captain Rovin,Human,Varrock Palace,Wally,Human,Varrock
842,3571,0.98473704,Cooky Weasel,Human,Rabbit Hole,Shop keeper,Human,Falador
370,1915,0.98473465,Bartender,Human,The Warrens,Head Servant,Human,? (edit)
2781,3564,0.9847312,Murky Pat,Human,Lady Zay,Shop assistant,Human,Rimmington
2146,2781,0.9847312,Joe,Human,Draynor Village jail,Murky Pat,Human,Lady Zay
3543,3882,0.9847281,Shipwright Seb,Human,Shipyard,Tanner,Human,Crafting Guild
3557,3882,0.9847281,Shipyard Worker,Human,Shipyard,Tanner,Human,Crafting Guild
2111,3826,0.98472476,Jasper,Human,Salvager Overlook,Street urchin,Human,Pollnivneach
3407,3572,0.9847237,Sammy Servil,Human,Fight Arena prison,Shop keeper,Human,Museum Camp
1996,3572,0.9847237,Hudon,Human,Baxtorian Falls,Shop keeper,Human,Museum Camp
1680,2020,0.9847214,Goat Poo,Troll,Weiss,Icicle,Troll,Weiss
1950,3321,0.9847213,Hewey,Human,Lumbridge Swamp,Robyn,Human,Shayzien
1183,4286,0.98471534,Elena Hosidius,Human,Hosidius,Willow,Human,South of Ice Mountain
300,660,0.98470926,Banker,Human,Farming Guild,Caroline,Human,Witchaven
1235,2522,0.9847089,Enel,Elf,Prifddinas,Maeglin,Elf,Prifddinas
722,1323,0.98470765,Charlie,Human,The Grand Tree top floor,Farmer,Human,Miscellania
289,1486,0.984705,Banker,Citizen of Arceuus,Arceuus,Freald,Citizen of Arceuus,Arceuus
2718,4119,0.98470145,Monk,Human,Lumbridge Swamp,Ulina,Human,Christmas Factory
690,4119,0.98470145,Cave monk,Human,Entrana,Ulina,Human,Christmas Factory
529,4119,0.98470145,Brother Cedric,Human,East Ardougne,Ulina,Human,Christmas Factory
534,4119,0.98470145,Brother Omad,Human,Monastery south of Ardougne,Ulina,Human,Christmas Factory
280,3874,0.98470145,Guard,Human,Varrock,Tabbitha,Human,Blue Moon Inn
1344,4119,0.98470145,Father Lawrence,Human,Varrock church,Ulina,Human,Christmas Factory
532,4119,0.98470145,Brother Kojo,Human,"The Clock Tower , south of Ardougne",Ulina,Human,Christmas Factory
686,689,0.9847002,Cave goblin,Dorgeshuun,Dorgesh-Kaan,Cave goblin worker,Dorgeshuun,Christmas Factory
1988,3897,0.9846983,Horvik,Human,"Varrock , East Anvils",Tau,Human,Falador
3391,4355,0.9846957,Sailor,Human,Red Rock,Wydin,Human,
3391,4354,0.9846957,Sailor,Human,Red Rock,Wydin,Human,Port Sarim
1581,4025,0.9846927,General Salara,Human,Shayzien,Tourist,,"Civitas illa Fortis , Aldarin"
3545,4349,0.9846809,Shipwright Seth,Human,Port Phasmatys,Worried Baker,Human,Varrock
640,2526,0.9846741,Captain Rovin,Human,Varrock Palace,Mage of Zamorak,Human,Ourania Cave
3562,3573,0.9846727,Shop assistant,Human,Lumbridge,Shop keeper,Human,Lumbridge
722,1253,0.98467255,Charlie,Human,The Grand Tree top floor,Eohric,Human,Burthorpe castle
215,4344,0.984671,Artima,Human,Civitas illa Fortis,Worker,,Varlamore
4084,4139,0.9846706,Turgok,Dorgeshuun,Dorgesh-Kaan market,Ur-taal,Dorgeshuun,Dorgesh-Kaan
689,4419,0.98466706,Cave goblin worker,Dorgeshuun,Christmas Factory,Zenkog,Dorgeshuun,Dorgesh-Kaan market
123,240,0.9846623,Ameyalli,Human,Kastori,Aub,Human,Nemus Retreat
2526,3989,0.9846586,Mage of Zamorak,Human,Ourania Cave,Tindel Marchant,Human,Port Khazard
536,4146,0.98465556,Brown Engine Director,Dwarf,Keldagrim,Utrec,Dwarf,Mining Guild
1715,4344,0.98465544,Grand Exchange Clerk,Human,Grand Exchange,Worker,,Varlamore
3700,4344,0.98465544,Smithing apprentice,Human,Lumbridge,Worker,,Varlamore
3997,4344,0.98465544,Toby,Human,Varrock,Worker,,Varlamore
1078,4344,0.98465544,Drunken soldier,Human,The Cloak and Stagger,Worker,,Varlamore
2578,4344,0.98465544,Mark,Human,Port Piscarilius,Worker,,Varlamore
2980,4344,0.98465544,Panning guide,Human,Digsite,Worker,,Varlamore
3928,4344,0.98465544,The 'Wedge',Human,Camelot,Worker,,Varlamore
1825,1954,0.9846538,Gujuo,Human,Kharazi Jungle,High Priest,Human,Entrana
2901,4191,0.98465246,Odmar,Dwarf,Keldagrim,Vestri,Dwarf,Near White Wolf Mountain
318,1996,0.98465145,Banker,Human,Varrock,Hudon,Human,Baxtorian Falls
318,3407,0.98465145,Banker,Human,Varrock,Sammy Servil,Human,Fight Arena prison
665,973,0.9846436,Cart conductor,Dwarf,Dwarven Mine,Derni,Dwarf,Keldagrim south-west mine
644,2509,0.984639,Captain Siad,Human,Desert Mining Camp,Lutwidge,Human,Myths' Guild
714,3321,0.9846379,Chancy,Human,Rimmington,Robyn,Human,Shayzien
3359,3571,0.98463607,Rufus,Human,Civitas illa Fortis,Shop keeper,Human,Falador
1843,3296,0.98463595,Gwallter,Elf,Prifddinas,Rhyfel,Elf,Prifddinas
3352,4269,0.9846356,Roy jr.,Human,Kourend Woodland,Weve,Human,Wyvern Cave
300,4286,0.98463404,Banker,Human,Farming Guild,Willow,Human,South of Ice Mountain
1490,3927,0.984632,Fremennik Warrior,Human,Rellekka,Thakkrad Sigmundson,Human,Neitiznot
3051,4025,0.9846285,Philipe Carnillean,Human,East Ardougne,Tourist,,"Civitas illa Fortis , Aldarin"
2378,3571,0.9846269,Lenny,Human,North of Prifddinas,Shop keeper,Human,Falador
1591,2232,0.98462343,Georgie,Human,Varrock,Kennith,Human,"Fishing Platform , later Witchaven"
410,2449,0.98462147,Bert,Human,Yanille,Lord Daquarius,Human,Taverley Dungeon
842,2385,0.98461914,Cooky Weasel,Human,Rabbit Hole,Lesser Fanatic,Human,Edgeville
3299,4119,0.9846144,Richard,Human,Hosidius,Ulina,Human,Christmas Factory
158,2111,0.9846124,Antos,Human,Auburnvale,Jasper,Human,Salvager Overlook
3969,4064,0.9846088,Thrander,Human,Realm of Memories,Trobert,Human,Brimhaven
2878,3040,0.9846065,Nurse Sarah,Human,West Ardougne,Petra Fiyed,Human,Goblin Cave
737,2878,0.9846065,Cheryl,Human,Port Piscarilius,Nurse Sarah,Human,West Ardougne
2310,2878,0.9846065,Lacey,Human,Mansion in a faraway island.,Nurse Sarah,Human,West Ardougne
2485,4235,0.9846016,Lubufu,Human,Brimhaven,Wally,Human,Varrock
2078,4269,0.9845966,Ivan,Human,Burgh de Rott,Weve,Human,Wyvern Cave
4194,4269,0.9845966,Victor,Human,Burgh de Rott,Weve,Human,Wyvern Cave
1416,2679,0.98459405,Fisherman Frodi,Human,Miscellania,Miner Magnus,Human,Miscellania
780,2221,0.98459125,Citizen,Human,Civitas illa Fortis,Kauayotl,Human,Tal Teklan
450,4037,0.984591,Blast Furnace Foreman,Dwarf,Keldagrim,Trader,Dwarf,Trade Octagon
780,3400,0.9845903,Citizen,Human,Civitas illa Fortis,Salius,Human,Salvager Overlook
1893,4132,0.984584,Harold,Human,Burthorpe,Unicorn1337Kilr,Human,North-west of Lumbridge Swamp during 2021 Birthday event
689,4138,0.98458385,Cave goblin worker,Dorgeshuun,Christmas Factory,Ur-pel,Dorgeshuun,Dorgesh-Kaan
2878,4052,0.9845838,Nurse Sarah,Human,West Ardougne,Tramp,Human,Varrock
2228,2878,0.9845838,Kelvin,Human,Fight Arena,Nurse Sarah,Human,West Ardougne
2878,3681,0.9845838,Nurse Sarah,Human,West Ardougne,Slave,Human,Fight Arena
993,2878,0.9845838,Digsite workman,Human,Digsite and near Varrock Museum,Nurse Sarah,Human,West Ardougne
